Notes,County,County Code,Year,Year Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths,ID
,"Henderson County, TN",47077.0,2019.0,2019.0,17.0,28117.0,Unreliable,35.2213,96.8051,14.6641,0.0023%,mh
,"Henderson County, TN",47077.0,2020.0,2020.0,19.0,28076.0,Unreliable,40.7442,105.6802,15.5254,0.0026%,mh
,"Henderson County, TN",47077.0,2021.0,2021.0,19.0,27953.0,Unreliable,40.9234,106.1452,15.5937,0.0026%,mh
,"Henry County, TN",47079.0,2018.0,2018.0,28.0,32358.0,86.5319,57.4996,125.0629,16.353,0.0038%,mh
,"Henry County, TN",47079.0,2019.0,2019.0,39.0,32345.0,120.5751,85.7409,164.8297,19.3075,0.0052%,mh
,"Henry County, TN",47079.0,2020.0,2020.0,31.0,32056.0,96.7058,65.7067,137.2661,17.3689,0.0042%,mh
,"Henry County, TN",47079.0,2021.0,2021.0,26.0,32239.0,80.6477,52.6815,118.1674,15.8163,0.0035%,mh
,"Hickman County, TN",47081.0,2018.0,2018.0,16.0,25063.0,Unreliable,36.4898,103.6709,15.9598,0.0022%,mh
,"Hickman County, TN",47081.0,2019.0,2019.0,21.0,25178.0,83.4061,51.6301,127.4955,18.2007,0.0028%,mh
,"Hickman County, TN",47081.0,2020.0,2020.0,13.0,25387.0,Unreliable,27.2658,87.566,14.2024,0.0017%,mh
,"Hickman County, TN",47081.0,2021.0,2021.0,16.0,25307.0,Unreliable,36.138,102.6714,15.8059,0.0022%,mh
,"Houston County, TN",47083.0,2018.0,2018.0,11.0,8263.0,Unreliable,66.4553,238.1953,40.1383,0.0015%,mh
,"Houston County, TN",47083.0,2019.0,2019.0,12.0,8201.0,Unreliable,75.6069,255.5981,42.24,0.0016%,mh
,"Houston County, TN",47083.0,2020.0,2020.0,12.0,8292.0,Unreliable,74.7771,252.7931,41.7764,0.0016%,mh
,"Humphreys County, TN",47085.0,2018.0,2018.0,19.0,18486.0,Unreliable,61.881,160.5041,23.5795,0.0026%,mh
,"Humphreys County, TN",47085.0,2019.0,2019.0,16.0,18582.0,Unreliable,49.2167,139.8291,21.5262,0.0022%,mh
,"Humphreys County, TN",47085.0,2020.0,2020.0,17.0,18590.0,Unreliable,53.2715,146.4158,22.1792,0.0023%,mh
,"Humphreys County, TN",47085.0,2021.0,2021.0,18.0,19211.0,Unreliable,55.5301,148.0805,22.0844,0.0024%,mh
,"Jackson County, TN",47087.0,2019.0,2019.0,11.0,11786.0,Unreliable,46.5909,166.9954,28.1404,0.0015%,mh
,"Jackson County, TN",47087.0,2020.0,2020.0,13.0,11864.0,Unreliable,58.3444,187.3769,30.3907,0.0017%,mh
,"Jackson County, TN",47087.0,2021.0,2021.0,11.0,11750.0,Unreliable,46.7336,167.5071,28.2266,0.0015%,mh
,"Jefferson County, TN",47089.0,2018.0,2018.0,39.0,54012.0,72.2062,51.3458,98.708,11.5622,0.0052%,mh
,"Jefferson County, TN",47089.0,2019.0,2019.0,44.0,54495.0,80.7414,58.6667,108.3912,12.1722,0.0059%,mh
,"Jefferson County, TN",47089.0,2020.0,2020.0,41.0,55307.0,74.1317,53.1984,100.5678,11.5774,0.0055%,mh
,"Jefferson County, TN",47089.0,2021.0,2021.0,38.0,55624.0,68.3158,48.3444,93.7689,11.0823,0.0051%,mh
,"Johnson County, TN",47091.0,2018.0,2018.0,14.0,17778.0,Unreliable,43.0529,132.1275,21.0466,0.0019%,mh
,"Johnson County, TN",47091.0,2019.0,2019.0,13.0,17788.0,Unreliable,38.9138,124.9741,20.2696,0.0017%,mh
,"Johnson County, TN",47091.0,2020.0,2020.0,25.0,17849.0,140.0639,90.6423,206.7623,28.0128,0.0034%,mh
,"Johnson County, TN",47091.0,2021.0,2021.0,19.0,18170.0,Unreliable,62.9572,163.2954,23.9895,0.0026%,mh
,"Knox County, TN",47093.0,2018.0,2018.0,340.0,465289.0,73.0729,65.3055,80.8402,3.9629,0.0457%,mh
,"Knox County, TN",47093.0,2019.0,2019.0,321.0,470313.0,68.2524,60.7858,75.719,3.8095,0.0431%,mh
,"Knox County, TN",47093.0,2020.0,2020.0,418.0,475609.0,87.8873,79.4618,96.3128,4.2987,0.0562%,mh
,"Knox County, TN",47093.0,2021.0,2021.0,392.0,486677.0,80.5462,72.5726,88.5199,4.0682,0.0527%,mh
,"Lauderdale County, TN",47097.0,2019.0,2019.0,10.0,25633.0,Unreliable,18.7079,71.745,12.3367,0.0013%,mh
,"Lauderdale County, TN",47097.0,2020.0,2020.0,13.0,25451.0,Unreliable,27.1973,87.3458,14.1666,0.0017%,mh
,"Lauderdale County, TN",47097.0,2021.0,2021.0,16.0,25108.0,Unreliable,36.4244,103.4851,15.9312,0.0022%,mh
,"Lawrence County, TN",47099.0,2018.0,2018.0,31.0,43734.0,70.8831,48.1615,100.6128,12.731,0.0042%,mh
,"Lawrence County, TN",47099.0,2019.0,2019.0,13.0,44142.0,Unreliable,15.6812,50.3611,8.1681,0.0017%,mh
,"Lawrence County, TN",47099.0,2020.0,2020.0,27.0,44432.0,60.7670,40.0461,88.413,11.6946,0.0036%,mh
,"Lawrence County, TN",47099.0,2021.0,2021.0,23.0,44828.0,51.3072,32.5242,76.986,10.6983,0.0031%,mh
,"Lewis County, TN",47101.0,2019.0,2019.0,13.0,12268.0,Unreliable,56.4231,181.2063,29.3899,0.0017%,mh
,"Lewis County, TN",47101.0,2021.0,2021.0,12.0,12857.0,Unreliable,48.2268,163.0365,26.9433,0.0016%,mh
,"Lincoln County, TN",47103.0,2018.0,2018.0,32.0,34117.0,93.7949,64.1557,132.4102,16.5807,0.0043%,mh
,"Lincoln County, TN",47103.0,2019.0,2019.0,30.0,34366.0,87.2956,58.8983,124.6197,15.9379,0.0040%,mh
,"Lincoln County, TN",47103.0,2020.0,2020.0,26.0,34540.0,75.2750,49.1719,110.2953,14.7627,0.0035%,mh
,"Lincoln County, TN",47103.0,2021.0,2021.0,17.0,35433.0,Unreliable,27.949,76.8174,11.6363,0.0023%,mh
,"Loudon County, TN",47105.0,2018.0,2018.0,45.0,53054.0,84.8192,61.868,113.4949,12.6441,0.0060%,mh
,"Loudon County, TN",47105.0,2019.0,2019.0,46.0,54068.0,85.0780,62.2882,113.4822,12.5441,0.0062%,mh
,"Loudon County, TN",47105.0,2020.0,2020.0,45.0,54910.0,81.9523,59.7768,109.6587,12.2167,0.0060%,mh
,"Loudon County, TN",47105.0,2021.0,2021.0,36.0,56690.0,63.5033,44.4771,87.9152,10.5839,0.0048%,mh
,"McMinn County, TN",47107.0,2018.0,2018.0,44.0,53285.0,82.5748,59.9989,110.8526,12.4486,0.0059%,mh
,"McMinn County, TN",47107.0,2019.0,2019.0,32.0,53794.0,59.4862,40.6886,83.9767,10.5158,0.0043%,mh
,"McMinn County, TN",47107.0,2020.0,2020.0,37.0,54208.0,68.2556,48.0581,94.0815,11.2212,0.0050%,mh
,"McMinn County, TN",47107.0,2021.0,2021.0,39.0,54059.0,72.1434,51.3012,98.6222,11.5522,0.0052%,mh
,"McNairy County, TN",47109.0,2018.0,2018.0,17.0,25832.0,Unreliable,38.3369,105.3681,15.9612,0.0023%,mh
,"McNairy County, TN",47109.0,2019.0,2019.0,17.0,25694.0,Unreliable,38.5428,105.9341,16.047,0.0023%,mh
,"McNairy County, TN",47109.0,2020.0,2020.0,19.0,25696.0,Unreliable,44.5179,115.4685,16.9633,0.0026%,mh
,"McNairy County, TN",47109.0,2021.0,2021.0,20.0,25860.0,77.3395,47.2413,119.4447,17.2936,0.0027%,mh
,"Macon County, TN",47111.0,2018.0,2018.0,19.0,24265.0,Unreliable,47.1433,122.2781,17.9637,0.0026%,mh
,"Macon County, TN",47111.0,2019.0,2019.0,19.0,24602.0,Unreliable,46.4976,120.6031,17.7177,0.0026%,mh
,"Macon County, TN",47111.0,2020.0,2020.0,21.0,24827.0,84.5853,52.36,129.298,18.458,0.0028%,mh
,"Macon County, TN",47111.0,2021.0,2021.0,19.0,25699.0,Unreliable,44.5127,115.455,16.9614,0.0026%,mh
,"Madison County, TN",47113.0,2018.0,2018.0,65.0,97605.0,66.5949,51.3966,84.8806,8.2601,0.0087%,mh
,"Madison County, TN",47113.0,2019.0,2019.0,46.0,97984.0,46.9464,34.3709,62.62,6.9219,0.0062%,mh
,"Madison County, TN",47113.0,2020.0,2020.0,59.0,98360.0,59.9837,45.6626,77.3748,7.8092,0.0079%,mh
,"Madison County, TN",47113.0,2021.0,2021.0,59.0,98775.0,59.7317,45.4708,77.0497,7.7764,0.0079%,mh
,"Marion County, TN",47115.0,2018.0,2018.0,11.0,28575.0,Unreliable,19.2168,68.8787,11.6067,0.0015%,mh
,"Marion County, TN",47115.0,2019.0,2019.0,14.0,28907.0,Unreliable,26.4778,81.2593,12.9438,0.0019%,mh
,"Marion County, TN",47115.0,2020.0,2020.0,15.0,28924.0,Unreliable,29.0255,85.5354,13.3902,0.0020%,mh
,"Marion County, TN",47115.0,2021.0,2021.0,11.0,28877.0,Unreliable,19.0158,68.1583,11.4854,0.0015%,mh
,"Marshall County, TN",47117.0,2018.0,2018.0,13.0,33683.0,Unreliable,20.5504,65.9988,10.7044,0.0017%,mh
,"Marshall County, TN",47117.0,2019.0,2019.0,15.0,34375.0,Unreliable,24.4228,71.9716,11.2669,0.0020%,mh
,"Marshall County, TN",47117.0,2020.0,2020.0,21.0,35016.0,59.9726,37.1242,91.6747,13.0871,0.0028%,mh
,"Marshall County, TN",47117.0,2021.0,2021.0,13.0,34984.0,Unreliable,19.7861,63.5444,10.3063,0.0017%,mh
,"Maury County, TN",47119.0,2018.0,2018.0,47.0,94340.0,49.8198,36.6056,66.2499,7.267,0.0063%,mh
,"Maury County, TN",47119.0,2019.0,2019.0,42.0,96387.0,43.5743,31.4045,58.8999,6.7237,0.0056%,mh
,"Maury County, TN",47119.0,2020.0,2020.0,47.0,99590.0,47.1935,34.6759,62.7574,6.8839,0.0063%,mh
,"Maury County, TN",47119.0,2021.0,2021.0,48.0,104760.0,45.8190,33.7833,60.7491,6.6134,0.0065%,mh
,"Meigs County, TN",47121.0,2020.0,2020.0,10.0,12532.0,Unreliable,38.2652,146.7475,25.2336,0.0013%,mh
,"Monroe County, TN",47123.0,2018.0,2018.0,27.0,46357.0,58.2436,38.3831,84.7416,11.209,0.0036%,mh
,"Monroe County, TN",47123.0,2019.0,2019.0,38.0,46545.0,81.6414,57.7744,112.0594,13.244,0.0051%,mh
,"Monroe County, TN",47123.0,2020.0,2020.0,26.0,47177.0,55.1116,36.0006,80.7512,10.8083,0.0035%,mh
,"Monroe County, TN",47123.0,2021.0,2021.0,27.0,46698.0,57.8183,38.1029,84.1228,11.1271,0.0036%,mh
,"Montgomery County, TN",47125.0,2018.0,2018.0,94.0,205950.0,45.6421,36.8834,55.8546,4.7076,0.0126%,mh
,"Montgomery County, TN",47125.0,2019.0,2019.0,60.0,208993.0,28.7091,21.9082,36.9543,3.7063,0.0081%,mh
,"Montgomery County, TN",47125.0,2020.0,2020.0,107.0,214251.0,49.9414,40.4785,59.4043,4.828,0.0144%,mh
,"Montgomery County, TN",47125.0,2021.0,2021.0,109.0,227900.0,47.8280,38.8491,56.8069,4.5811,0.0146%,mh
,"Morgan County, TN",47129.0,2018.0,2018.0,24.0,21579.0,111.2192,71.2604,165.4853,22.7025,0.0032%,mh
,"Morgan County, TN",47129.0,2019.0,2019.0,19.0,21403.0,Unreliable,53.4473,138.6291,20.3658,0.0026%,mh
,"Morgan County, TN",47129.0,2020.0,2020.0,10.0,21431.0,Unreliable,22.376,85.8121,14.7556,0.0013%,mh
,"Morgan County, TN",47129.0,2021.0,2021.0,13.0,21254.0,Unreliable,32.5679,104.5939,16.9641,0.0017%,mh
,"Obion County, TN",47131.0,2018.0,2018.0,21.0,30267.0,69.3825,42.9492,106.0588,15.1405,0.0028%,mh
,"Obion County, TN",47131.0,2019.0,2019.0,16.0,30069.0,Unreliable,30.4148,86.4114,13.3027,0.0022%,mh
,"Obion County, TN",47131.0,2020.0,2020.0,15.0,30131.0,Unreliable,27.8628,82.109,12.8538,0.0020%,mh
,"Obion County, TN",47131.0,2021.0,2021.0,14.0,30466.0,Unreliable,25.1229,77.1011,12.2814,0.0019%,mh
,"Overton County, TN",47133.0,2019.0,2019.0,11.0,22241.0,Unreliable,24.6895,88.4946,14.9122,0.0015%,mh
,"Overton County, TN",47133.0,2020.0,2020.0,16.0,22566.0,Unreliable,40.5275,115.1424,17.7258,0.0022%,mh
,"Overton County, TN",47133.0,2021.0,2021.0,25.0,22839.0,109.4619,70.8383,161.5876,21.8924,0.0034%,mh
,"Polk County, TN",47139.0,2018.0,2018.0,15.0,16898.0,Unreliable,49.6825,146.4093,22.9198,0.0020%,mh
,"Polk County, TN",47139.0,2019.0,2019.0,15.0,16832.0,Unreliable,49.8773,146.9834,23.0096,0.0020%,mh
,"Polk County, TN",47139.0,2021.0,2021.0,11.0,17776.0,Unreliable,30.8911,110.7228,18.6579,0.0015%,mh
,"Putnam County, TN",47141.0,2018.0,2018.0,62.0,78843.0,78.6373,60.2904,100.8091,9.9869,0.0083%,mh
,"Putnam County, TN",47141.0,2019.0,2019.0,58.0,80245.0,72.2786,54.8841,93.4368,9.4907,0.0078%,mh
,"Putnam County, TN",47141.0,2020.0,2020.0,63.0,80929.0,77.8460,59.8192,99.5985,9.8077,0.0085%,mh
,"Putnam County, TN",47141.0,2021.0,2021.0,57.0,81188.0,70.2074,53.1744,90.9621,9.2992,0.0077%,mh
,"Rhea County, TN",47143.0,2018.0,2018.0,23.0,33044.0,69.6042,44.1228,104.4404,14.5135,0.0031%,mh
,"Rhea County, TN",47143.0,2019.0,2019.0,28.0,33167.0,84.4213,56.0971,122.0124,15.9541,0.0038%,mh
,"Rhea County, TN",47143.0,2020.0,2020.0,21.0,33443.0,62.7934,38.8704,95.9866,13.7026,0.0028%,mh
,"Rhea County, TN",47143.0,2021.0,2021.0,19.0,33136.0,Unreliable,34.5224,89.5424,13.1546,0.0026%,mh
,"Roane County, TN",47145.0,2018.0,2018.0,68.0,53140.0,127.9639,99.3691,162.2249,15.5179,0.0091%,mh
,"Roane County, TN",47145.0,2019.0,2019.0,55.0,53382.0,103.0310,77.6174,134.1093,13.8927,0.0074%,mh
,"Roane County, TN",47145.0,2020.0,2020.0,52.0,53841.0,96.5807,72.1313,126.653,13.3933,0.0070%,mh
,"Roane County, TN",47145.0,2021.0,2021.0,44.0,53992.0,81.4936,59.2132,109.401,12.2856,0.0059%,mh
,"Robertson County, TN",47147.0,2018.0,2018.0,34.0,71012.0,47.8792,33.1578,66.9064,8.2112,0.0046%,mh
,"Robertson County, TN",47147.0,2019.0,2019.0,33.0,71813.0,45.9527,31.6315,64.5346,7.9993,0.0044%,mh
,"Robertson County, TN",47147.0,2020.0,2020.0,36.0,72275.0,49.8098,34.8863,68.9576,8.3016,0.0048%,mh
,"Robertson County, TN",47147.0,2021.0,2021.0,30.0,74098.0,40.4869,27.3165,57.7975,7.3919,0.0040%,mh
,"Rutherford County, TN",47149.0,2018.0,2018.0,122.0,324890.0,37.5512,30.8877,44.2146,3.3997,0.0164%,mh
,"Rutherford County, TN",47149.0,2019.0,2019.0,107.0,332285.0,32.2013,26.0998,38.3028,3.113,0.0144%,mh
,"Rutherford County, TN",47149.0,2020.0,2020.0,137.0,339261.0,40.3819,33.6198,47.144,3.4501,0.0184%,mh
,"Rutherford County, TN",47149.0,2021.0,2021.0,148.0,352182.0,42.0237,35.2532,48.7942,3.4543,0.0199%,mh
,"Scott County, TN",47151.0,2018.0,2018.0,18.0,22039.0,Unreliable,48.4046,129.0791,19.2506,0.0024%,mh
,"Scott County, TN",47151.0,2019.0,2019.0,17.0,22068.0,Unreliable,44.8757,123.3401,18.6836,0.0023%,mh
,"Scott County, TN",47151.0,2020.0,2020.0,14.0,22090.0,Unreliable,34.6489,106.336,16.9382,0.0019%,mh
,"Scott County, TN",47151.0,2021.0,2021.0,10.0,21917.0,Unreliable,21.8798,83.9093,14.4284,0.0013%,mh
,"Sevier County, TN",47155.0,2018.0,2018.0,73.0,97892.0,74.5720,58.4525,93.7631,8.728,0.0098%,mh
,"Sevier County, TN",47155.0,2019.0,2019.0,69.0,98250.0,70.2290,54.6424,88.879,8.4546,0.0093%,mh
,"Sevier County, TN",47155.0,2020.0,2020.0,88.0,99244.0,88.6703,71.1163,109.2445,9.4523,0.0118%,mh
,"Sevier County, TN",47155.0,2021.0,2021.0,83.0,99517.0,83.4028,66.4295,103.3903,9.1547,0.0112%,mh
,"Shelby County, TN",47157.0,2018.0,2018.0,413.0,935764.0,44.1351,39.8784,48.3917,2.1717,0.0555%,mh
,"Shelby County, TN",47157.0,2019.0,2019.0,366.0,937166.0,39.0539,35.0528,43.055,2.0414,0.0492%,mh
,"Shelby County, TN",47157.0,2020.0,2020.0,397.0,936017.0,42.4138,38.2415,46.586,2.1287,0.0534%,mh
,"Shelby County, TN",47157.0,2021.0,2021.0,418.0,924454.0,45.2159,40.8812,49.5506,2.2116,0.0562%,mh
,"Smith County, TN",47159.0,2018.0,2018.0,15.0,19942.0,Unreliable,42.0988,124.061,19.4212,0.0020%,mh
,"Smith County, TN",47159.0,2019.0,2019.0,16.0,20157.0,Unreliable,45.371,128.9033,19.8442,0.0022%,mh
,"Smith County, TN",47159.0,2020.0,2020.0,20.0,20285.0,98.5950,60.2248,152.2721,22.0465,0.0027%,mh
,"Stewart County, TN",47161.0,2019.0,2019.0,16.0,13715.0,Unreliable,66.682,189.4498,29.1651,0.0022%,mh
,"Stewart County, TN",47161.0,2020.0,2020.0,18.0,13859.0,Unreliable,76.9744,205.2655,30.6129,0.0024%,mh
,"Stewart County, TN",47161.0,2021.0,2021.0,13.0,13855.0,Unreliable,49.9602,160.4503,26.0235,0.0017%,mh
,"Sullivan County, TN",47163.0,2018.0,2018.0,197.0,157668.0,124.9461,107.4981,142.3941,8.902,0.0265%,mh
,"Sullivan County, TN",47163.0,2019.0,2019.0,165.0,158348.0,104.2009,88.3013,120.1004,8.112,0.0222%,mh
,"Sullivan County, TN",47163.0,2020.0,2020.0,180.0,158755.0,113.3823,96.8183,129.9462,8.451,0.0242%,mh
,"Sullivan County, TN",47163.0,2021.0,2021.0,142.0,159265.0,89.1596,74.4947,103.8245,7.4821,0.0191%,mh
,"Sumner County, TN",47165.0,2018.0,2018.0,81.0,187149.0,43.2810,34.3712,53.7944,4.809,0.0109%,mh
,"Sumner County, TN",47165.0,2019.0,2019.0,71.0,191283.0,37.1178,28.9894,46.8189,4.4051,0.0095%,mh
,"Sumner County, TN",47165.0,2020.0,2020.0,116.0,195561.0,59.3165,48.522,70.111,5.5074,0.0156%,mh
,"Sumner County, TN",47165.0,2021.0,2021.0,136.0,200557.0,67.8111,56.4142,79.2081,5.8148,0.0183%,mh
,"Tipton County, TN",47167.0,2018.0,2018.0,22.0,61581.0,35.7253,22.3887,54.0885,7.6167,0.0030%,mh
,"Tipton County, TN",47167.0,2019.0,2019.0,27.0,61599.0,43.8319,28.8856,63.7732,8.4354,0.0036%,mh
,"Tipton County, TN",47167.0,2020.0,2020.0,36.0,61918.0,58.1414,40.7217,80.4921,9.6902,0.0048%,mh
,"Tipton County, TN",47167.0,2021.0,2021.0,40.0,61004.0,65.5695,46.8435,89.2873,10.3674,0.0054%,mh
,"Unicoi County, TN",47171.0,2018.0,2018.0,40.0,17761.0,225.2125,160.8941,306.6764,35.6092,0.0054%,mh
,"Unicoi County, TN",47171.0,2019.0,2019.0,27.0,17883.0,150.9814,99.4982,219.6704,29.0564,0.0036%,mh
,"Unicoi County, TN",47171.0,2020.0,2020.0,28.0,17755.0,157.7021,104.7914,227.9236,29.8029,0.0038%,mh
,"Unicoi County, TN",47171.0,2021.0,2021.0,21.0,17698.0,118.6575,73.4514,181.381,25.8932,0.0028%,mh
,"Union County, TN",47173.0,2018.0,2018.0,10.0,19688.0,Unreliable,24.357,93.4092,16.062,0.0013%,mh
,"Union County, TN",47173.0,2019.0,2019.0,12.0,19972.0,Unreliable,31.0461,104.9549,17.3448,0.0016%,mh
,"Union County, TN",47173.0,2020.0,2020.0,24.0,20187.0,118.8884,76.1742,176.8964,24.268,0.0032%,mh
,"Union County, TN",47173.0,2021.0,2021.0,15.0,20040.0,Unreliable,41.893,123.4543,19.3263,0.0020%,mh
,"Warren County, TN",47177.0,2018.0,2018.0,30.0,40878.0,73.3891,49.5156,104.7674,13.399,0.0040%,mh
,"Warren County, TN",47177.0,2019.0,2019.0,47.0,41277.0,113.8649,83.6633,151.4164,16.6089,0.0063%,mh
,"Warren County, TN",47177.0,2020.0,2020.0,53.0,41605.0,127.3885,95.4229,166.6268,17.4982,0.0071%,mh
,"Warren County, TN",47177.0,2021.0,2021.0,50.0,41523.0,120.4152,89.3746,158.753,17.0293,0.0067%,mh
,"Washington County, TN",47179.0,2018.0,2018.0,130.0,128607.0,101.0831,83.7066,118.4597,8.8656,0.0175%,mh
,"Washington County, TN",47179.0,2019.0,2019.0,119.0,129375.0,91.9807,75.4542,108.5071,8.4319,0.0160%,mh
,"Washington County, TN",47179.0,2020.0,2020.0,118.0,130367.0,90.5137,74.1821,106.8453,8.3325,0.0159%,mh
,"Washington County, TN",47179.0,2021.0,2021.0,89.0,134236.0,66.3011,53.2451,81.5895,7.0279,0.0120%,mh
,"Wayne County, TN",47181.0,2018.0,2018.0,16.0,16558.0,Unreliable,55.2328,156.9214,24.1575,0.0022%,mh
,"Wayne County, TN",47181.0,2019.0,2019.0,16.0,16673.0,Unreliable,54.8518,155.839,23.9909,0.0022%,mh
,"Wayne County, TN",47181.0,2020.0,2020.0,13.0,16524.0,Unreliable,41.8905,134.534,21.8201,0.0017%,mh
,"Wayne County, TN",47181.0,2021.0,2021.0,16.0,16409.0,Unreliable,55.7343,158.3463,24.3769,0.0022%,mh
,"Weakley County, TN",47183.0,2018.0,2018.0,19.0,33415.0,Unreliable,34.2341,88.7948,13.0447,0.0026%,mh
,"Weakley County, TN",47183.0,2019.0,2019.0,12.0,33328.0,Unreliable,18.6045,62.8949,10.394,0.0016%,mh
,"Weakley County, TN",47183.0,2020.0,2020.0,10.0,33334.0,Unreliable,14.3859,55.1701,9.4866,0.0013%,mh
,"Weakley County, TN",47183.0,2021.0,2021.0,12.0,33036.0,Unreliable,18.769,63.4508,10.4858,0.0016%,mh
,"White County, TN",47185.0,2018.0,2018.0,25.0,27107.0,92.2271,59.6848,136.1456,18.4454,0.0034%,mh
,"White County, TN",47185.0,2019.0,2019.0,23.0,27345.0,84.1104,53.3184,126.2069,17.5382,0.0031%,mh
,"White County, TN",47185.0,2020.0,2020.0,26.0,27707.0,93.8391,61.2985,137.4959,18.4034,0.0035%,mh
,"White County, TN",47185.0,2021.0,2021.0,16.0,27650.0,Unreliable,33.0757,93.9712,14.4665,0.0022%,mh
,"Williamson County, TN",47187.0,2018.0,2018.0,74.0,231729.0,31.9339,25.0751,40.0901,3.7122,0.0099%,mh
,"Williamson County, TN",47187.0,2019.0,2019.0,92.0,238412.0,38.5887,31.1079,47.3255,4.0231,0.0124%,mh
,"Williamson County, TN",47187.0,2020.0,2020.0,90.0,245348.0,36.6826,29.4972,45.0891,3.8667,0.0121%,mh
,"Williamson County, TN",47187.0,2021.0,2021.0,90.0,255735.0,35.1927,28.2991,43.2578,3.7096,0.0121%,mh
,"Wilson County, TN",47189.0,2018.0,2018.0,95.0,140625.0,67.5556,54.6565,82.5833,6.9311,0.0128%,mh
,"Wilson County, TN",47189.0,2019.0,2019.0,92.0,144657.0,63.5987,51.2695,77.9981,6.6306,0.0124%,mh
,"Wilson County, TN",47189.0,2020.0,2020.0,104.0,148130.0,70.2086,56.7149,83.7023,6.8845,0.0140%,mh
,"Wilson County, TN",47189.0,2021.0,2021.0,105.0,151917.0,69.1167,55.8963,82.3371,6.7451,0.0141%,mh
,"Anderson County, TX",48001.0,2018.0,2018.0,33.0,58057.0,56.8407,39.1263,79.8254,9.8947,0.0044%,mh
,"Anderson County, TX",48001.0,2019.0,2019.0,26.0,57735.0,45.0333,29.4171,65.9842,8.8318,0.0035%,mh
,"Anderson County, TX",48001.0,2020.0,2020.0,27.0,57805.0,46.7088,30.7815,67.9589,8.9891,0.0036%,mh
,"Anderson County, TX",48001.0,2021.0,2021.0,35.0,58402.0,59.9295,41.7433,83.3475,10.1299,0.0047%,mh
,"Angelina County, TX",48005.0,2018.0,2018.0,41.0,87092.0,47.0767,33.7831,63.8647,7.3521,0.0055%,mh
,"Angelina County, TX",48005.0,2019.0,2019.0,28.0,86715.0,32.2897,21.4562,46.6676,6.1022,0.0038%,mh
,"Angelina County, TX",48005.0,2020.0,2020.0,39.0,86796.0,44.9329,31.9518,61.4247,7.195,0.0052%,mh
,"Angelina County, TX",48005.0,2021.0,2021.0,43.0,86506.0,49.7075,35.9733,66.9556,7.5803,0.0058%,mh
,"Aransas County, TX",48007.0,2018.0,2018.0,20.0,23792.0,84.0619,51.3475,129.8268,18.7968,0.0027%,mh
,"Aransas County, TX",48007.0,2019.0,2019.0,19.0,23510.0,Unreliable,48.6573,126.2049,18.5406,0.0026%,mh
,"Aransas County, TX",48007.0,2020.0,2020.0,31.0,23814.0,130.1755,88.4478,184.7737,23.3802,0.0042%,mh
,"Aransas County, TX",48007.0,2021.0,2021.0,14.0,24510.0,Unreliable,31.2278,95.8369,15.2658,0.0019%,mh
,"Atascosa County, TX",48013.0,2018.0,2018.0,17.0,50310.0,Unreliable,19.6843,54.102,8.1954,0.0023%,mh
,"Atascosa County, TX",48013.0,2019.0,2019.0,13.0,51153.0,Unreliable,13.5319,43.4586,7.0486,0.0017%,mh
,"Atascosa County, TX",48013.0,2020.0,2020.0,13.0,51724.0,Unreliable,13.3825,42.9789,6.9708,0.0017%,mh
,"Atascosa County, TX",48013.0,2021.0,2021.0,23.0,49939.0,46.0562,29.1955,69.1069,9.6034,0.0031%,mh
,"Austin County, TX",48015.0,2018.0,2018.0,21.0,29989.0,70.0257,43.3473,107.0419,15.2809,0.0028%,mh
,"Austin County, TX",48015.0,2019.0,2019.0,11.0,30032.0,Unreliable,18.2845,65.537,11.0436,0.0015%,mh
,"Austin County, TX",48015.0,2020.0,2020.0,25.0,29972.0,83.4112,53.9795,123.1316,16.6822,0.0034%,mh
,"Austin County, TX",48015.0,2021.0,2021.0,22.0,30380.0,72.4161,45.3824,109.6386,15.4392,0.0030%,mh
,"Bandera County, TX",48019.0,2018.0,2018.0,14.0,22824.0,Unreliable,33.5346,102.9163,16.3935,0.0019%,mh
,"Bandera County, TX",48019.0,2019.0,2019.0,12.0,23112.0,Unreliable,26.8281,90.6957,14.9883,0.0016%,mh
,"Bandera County, TX",48019.0,2020.0,2020.0,13.0,23861.0,Unreliable,29.0096,93.1662,15.1106,0.0017%,mh
,"Bandera County, TX",48019.0,2021.0,2021.0,14.0,21565.0,Unreliable,35.4924,108.9247,17.3506,0.0019%,mh
,"Bastrop County, TX",48021.0,2018.0,2018.0,43.0,86976.0,49.4389,35.779,66.5937,7.5394,0.0058%,mh
,"Bastrop County, TX",48021.0,2019.0,2019.0,29.0,88723.0,32.6860,21.8905,46.9427,6.0696,0.0039%,mh
,"Bastrop County, TX",48021.0,2020.0,2020.0,49.0,91601.0,53.4929,39.5746,70.7202,7.6418,0.0066%,mh
,"Bastrop County, TX",48021.0,2021.0,2021.0,55.0,102058.0,53.8909,40.5982,70.1466,7.2667,0.0074%,mh
,"Bee County, TX",48025.0,2018.0,2018.0,13.0,32587.0,Unreliable,21.2415,68.2186,11.0644,0.0017%,mh
,"Bee County, TX",48025.0,2019.0,2019.0,11.0,32565.0,Unreliable,16.8623,60.4394,10.1846,0.0015%,mh
