"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Clinton County, MI"	"26037"	"2018"	"2018"	33	79332	41.5973	28.6335	58.4181	7.2412	0.0044%
	"Clinton County, MI"	"26037"	"2019"	"2019"	45	79595	56.5362	41.2381	75.6500	8.4279	0.0060%
	"Clinton County, MI"	"26037"	"2020"	"2020"	45	79753	56.4242	41.1564	75.5001	8.4112	0.0060%
	"Clinton County, MI"	"26037"	"2021 "	"2021"	47	79426	59.1746	43.4791	78.6898	8.6315	0.0063%
	"Crawford County, MI"	"26039"	"2018"	"2018"	19	13901	Unreliable	82.2914	213.4435	31.3567	0.0026%
	"Crawford County, MI"	"26039"	"2019"	"2019"	13	14029	Unreliable	49.3405	158.4603	25.7007	0.0017%
	"Crawford County, MI"	"26039"	"2020"	"2020"	10	13981	Unreliable	34.2994	131.5385	22.6184	0.0013%
	"Delta County, MI"	"26041"	"2018"	"2018"	25	35857	69.7214	45.1202	102.9227	13.9443	0.0034%
	"Delta County, MI"	"26041"	"2019"	"2019"	33	35784	92.2200	63.4796	129.5110	16.0534	0.0044%
	"Delta County, MI"	"26041"	"2020"	"2020"	45	35612	126.3619	92.1696	169.0823	18.8369	0.0060%
	"Delta County, MI"	"26041"	"2021 "	"2021"	39	36826	105.9034	75.3079	144.7732	16.9581	0.0052%
	"Dickinson County, MI"	"26043"	"2018"	"2018"	22	25383	86.6722	54.3166	131.2226	18.4786	0.0030%
	"Dickinson County, MI"	"26043"	"2019"	"2019"	28	25239	110.9394	73.7181	160.3385	20.9656	0.0038%
	"Dickinson County, MI"	"26043"	"2020"	"2020"	24	25112	95.5718	61.2348	142.2032	19.5085	0.0032%
	"Dickinson County, MI"	"26043"	"2021 "	"2021"	31	25787	120.2156	81.6805	170.6364	21.5914	0.0042%
	"Eaton County, MI"	"26045"	"2018"	"2018"	85	109826	77.3952	61.8202	95.7007	8.3947	0.0114%
	"Eaton County, MI"	"26045"	"2019"	"2019"	72	110268	65.2955	51.0898	82.2285	7.6951	0.0097%
	"Eaton County, MI"	"26045"	"2020"	"2020"	91	110148	82.6161	66.5175	101.4344	8.6605	0.0122%
	"Eaton County, MI"	"26045"	"2021 "	"2021"	83	108944	76.1859	60.6813	94.4439	8.3625	0.0112%
	"Emmet County, MI"	"26047"	"2018"	"2018"	24	33308	72.0548	46.1669	107.2117	14.7081	0.0032%
	"Emmet County, MI"	"26047"	"2019"	"2019"	25	33415	74.8167	48.4176	110.4444	14.9633	0.0034%
	"Emmet County, MI"	"26047"	"2020"	"2020"	40	33342	119.9688	85.7069	163.3639	18.9687	0.0054%
	"Emmet County, MI"	"26047"	"2021 "	"2021"	24	34225	70.1242	44.9300	104.3392	14.3140	0.0032%
	"Genesee County, MI"	"26049"	"2018"	"2018"	187	406892	45.9581	39.3710	52.5453	3.3608	0.0251%
	"Genesee County, MI"	"26049"	"2019"	"2019"	230	405813	56.6764	49.3516	64.0011	3.7371	0.0309%
	"Genesee County, MI"	"26049"	"2020"	"2020"	221	404794	54.5957	47.3976	61.7938	3.6725	0.0297%
	"Genesee County, MI"	"26049"	"2021 "	"2021"	234	404208	57.8910	50.4735	65.3085	3.7845	0.0314%
	"Gladwin County, MI"	"26051"	"2018"	"2018"	16	25337	Unreliable	36.0952	102.5498	15.7872	0.0022%
	"Gladwin County, MI"	"26051"	"2019"	"2019"	17	25449	Unreliable	38.9138	106.9539	16.2014	0.0023%
	"Gladwin County, MI"	"26051"	"2020"	"2020"	16	25424	Unreliable	35.9717	102.1989	15.7332	0.0022%
	"Gladwin County, MI"	"26051"	"2021 "	"2021"	17	25485	Unreliable	38.8589	106.8028	16.1786	0.0023%
	"Gogebic County, MI"	"26053"	"2018"	"2018"	12	15096	Unreliable	41.0739	138.8553	22.9471	0.0016%
	"Gogebic County, MI"	"26053"	"2019"	"2019"	26	13975	186.0465	121.5312	272.6009	36.4867	0.0035%
	"Gogebic County, MI"	"26053"	"2020"	"2020"	11	13842	Unreliable	39.6706	142.1910	23.9606	0.0015%
	"Grand Traverse County, MI"	"26055"	"2018"	"2018"	62	92573	66.9742	51.3484	85.8575	8.5057	0.0083%
	"Grand Traverse County, MI"	"26055"	"2019"	"2019"	93	93088	99.9055	80.6367	122.3912	10.3597	0.0125%
	"Grand Traverse County, MI"	"26055"	"2020"	"2020"	81	93592	86.5459	68.7295	107.5687	9.6162	0.0109%
	"Grand Traverse County, MI"	"26055"	"2021 "	"2021"	94	95860	98.0597	79.2420	120.0005	10.1141	0.0126%
	"Gratiot County, MI"	"26057"	"2018"	"2018"	22	40599	54.1885	33.9594	82.0420	11.5530	0.0030%
	"Gratiot County, MI"	"26057"	"2019"	"2019"	21	40711	51.5831	31.9310	78.8505	11.2564	0.0028%
	"Gratiot County, MI"	"26057"	"2020"	"2020"	18	40283	Unreliable	26.4823	70.6197	10.5321	0.0024%
	"Gratiot County, MI"	"26057"	"2021 "	"2021"	27	41544	64.9913	42.8299	94.5591	12.5076	0.0036%
	"Hillsdale County, MI"	"26059"	"2018"	"2018"	28	45749	61.2035	40.6691	88.4562	11.5664	0.0038%
	"Hillsdale County, MI"	"26059"	"2019"	"2019"	28	45605	61.3968	40.7975	88.7355	11.6029	0.0038%
	"Hillsdale County, MI"	"26059"	"2020"	"2020"	27	45658	59.1353	38.9708	86.0389	11.3806	0.0036%
	"Hillsdale County, MI"	"26059"	"2021 "	"2021"	32	45546	70.2586	48.0569	99.1841	12.4201	0.0043%
	"Houghton County, MI"	"26061"	"2018"	"2018"	26	36219	71.7855	46.8925	105.1823	14.0783	0.0035%
	"Houghton County, MI"	"26061"	"2019"	"2019"	25	35684	70.0594	45.3389	103.4217	14.0119	0.0034%
	"Houghton County, MI"	"26061"	"2020"	"2020"	26	35126	74.0192	48.3516	108.4552	14.5164	0.0035%
	"Houghton County, MI"	"26061"	"2021 "	"2021"	31	37313	83.0810	56.4494	117.9268	14.9218	0.0042%
	"Huron County, MI"	"26063"	"2018"	"2018"	27	31166	86.6329	57.0919	126.0465	16.6725	0.0036%
	"Huron County, MI"	"26063"	"2019"	"2019"	17	30981	Unreliable	31.9653	87.8561	13.3085	0.0023%
	"Huron County, MI"	"26063"	"2020"	"2020"	20	30653	65.2465	39.8545	100.7680	14.5896	0.0027%
	"Huron County, MI"	"26063"	"2021 "	"2021"	25	31252	79.9949	51.7687	118.0884	15.9990	0.0034%
	"Ingham County, MI"	"26065"	"2018"	"2018"	160	292735	54.6569	46.1878	63.1261	4.3210	0.0215%
	"Ingham County, MI"	"26065"	"2019"	"2019"	180	292406	61.5582	52.5652	70.5513	4.5883	0.0242%
	"Ingham County, MI"	"26065"	"2020"	"2020"	184	290609	63.3153	54.1667	72.4639	4.6677	0.0247%
	"Ingham County, MI"	"26065"	"2021 "	"2021"	167	284034	58.7958	49.8783	67.7133	4.5498	0.0224%
	"Ionia County, MI"	"26067"	"2018"	"2018"	38	64210	59.1808	41.8799	81.2304	9.6004	0.0051%
	"Ionia County, MI"	"26067"	"2019"	"2019"	29	64697	44.8243	30.0198	64.3754	8.3237	0.0039%
	"Ionia County, MI"	"26067"	"2020"	"2020"	61	64553	94.4960	72.2819	121.3839	12.0990	0.0082%
	"Ionia County, MI"	"26067"	"2021 "	"2021"	39	67197	58.0383	41.2710	79.3401	9.2936	0.0052%
	"Iosco County, MI"	"26069"	"2018"	"2018"	25	25081	99.6770	64.5060	147.1433	19.9354	0.0034%
	"Iosco County, MI"	"26069"	"2019"	"2019"	15	25127	Unreliable	33.4117	98.4608	15.4136	0.0020%
	"Iosco County, MI"	"26069"	"2020"	"2020"	21	25140	83.5322	51.7081	127.6882	18.2282	0.0028%
	"Iosco County, MI"	"26069"	"2021 "	"2021"	24	25369	94.6037	60.6145	140.7627	19.3109	0.0032%
	"Iron County, MI"	"26071"	"2019"	"2019"	11	11066	Unreliable	49.6223	177.8608	29.9713	0.0015%
	"Isabella County, MI"	"26073"	"2018"	"2018"	20	70562	28.3439	17.3133	43.7748	6.3379	0.0027%
	"Isabella County, MI"	"26073"	"2019"	"2019"	26	69872	37.2109	24.3073	54.5225	7.2977	0.0035%
	"Isabella County, MI"	"26073"	"2020"	"2020"	26	69504	37.4079	24.4360	54.8112	7.3363	0.0035%
	"Isabella County, MI"	"26073"	"2021 "	"2021"	28	64813	43.2012	28.7068	62.4378	8.1643	0.0038%
	"Jackson County, MI"	"26075"	"2018"	"2018"	126	158823	79.3336	65.4811	93.1861	7.0676	0.0169%
	"Jackson County, MI"	"26075"	"2019"	"2019"	130	158510	82.0138	67.9153	96.1122	7.1931	0.0175%
	"Jackson County, MI"	"26075"	"2020"	"2020"	131	156920	83.4820	69.1861	97.7780	7.2939	0.0176%
	"Jackson County, MI"	"26075"	"2021 "	"2021"	74	160050	46.2356	36.3051	58.0446	5.3748	0.0099%
	"Kalamazoo County, MI"	"26077"	"2018"	"2018"	153	264870	57.7642	48.6111	66.9173	4.6700	0.0206%
	"Kalamazoo County, MI"	"26077"	"2019"	"2019"	116	265066	43.7627	35.7987	51.7267	4.0633	0.0156%
	"Kalamazoo County, MI"	"26077"	"2020"	"2020"	138	265988	51.8820	43.2257	60.5384	4.4165	0.0185%
	"Kalamazoo County, MI"	"26077"	"2021 "	"2021"	164	261108	62.8093	53.1963	72.4222	4.9046	0.0220%
	"Kalkaska County, MI"	"26079"	"2018"	"2018"	23	17824	129.0395	81.7994	193.6225	26.9066	0.0031%
	"Kalkaska County, MI"	"26079"	"2020"	"2020"	15	18003	Unreliable	46.6331	137.4229	21.5130	0.0020%
	"Kalkaska County, MI"	"26079"	"2021 "	"2021"	12	17979	Unreliable	34.4876	116.5894	19.2675	0.0016%
	"Kent County, MI"	"26081"	"2018"	"2018"	328	653786	50.1693	44.7399	55.5988	2.7701	0.0441%
	"Kent County, MI"	"26081"	"2019"	"2019"	329	656955	50.0795	44.6680	55.4910	2.7610	0.0442%
	"Kent County, MI"	"26081"	"2020"	"2020"	335	658708	50.8571	45.4110	56.3032	2.7786	0.0450%
	"Kent County, MI"	"26081"	"2021 "	"2021"	375	658046	56.9869	51.2190	62.7548	2.9428	0.0504%
	"Lake County, MI"	"26085"	"2018"	"2018"	13	11881	Unreliable	58.2609	187.1087	30.3472	0.0017%
	"Lake County, MI"	"26085"	"2020"	"2020"	15	11587	Unreliable	72.4549	213.5173	33.4252	0.0020%
	"Lake County, MI"	"26085"	"2021 "	"2021"	10	12308	Unreliable	38.9617	149.4183	25.6929	0.0013%
	"Lapeer County, MI"	"26087"	"2018"	"2018"	44	88028	49.9841	36.3184	67.1011	7.5354	0.0059%
	"Lapeer County, MI"	"26087"	"2019"	"2019"	42	87607	47.9414	34.5518	64.8028	7.3975	0.0056%
	"Lapeer County, MI"	"26087"	"2020"	"2020"	45	87635	51.3493	37.4547	68.7095	7.6547	0.0060%
	"Lapeer County, MI"	"26087"	"2021 "	"2021"	46	88513	51.9698	38.0486	69.3204	7.6625	0.0062%
	"Leelanau County, MI"	"26089"	"2018"	"2018"	14	21764	Unreliable	35.1679	107.9288	17.1920	0.0019%
	"Leelanau County, MI"	"26089"	"2019"	"2019"	22	21761	101.0983	63.3573	153.0638	21.5542	0.0030%
	"Leelanau County, MI"	"26089"	"2020"	"2020"	30	21743	137.9754	93.0920	196.9682	25.1908	0.0040%
	"Leelanau County, MI"	"26089"	"2021 "	"2021"	25	22623	110.5070	71.5146	163.1304	22.1014	0.0034%
	"Lenawee County, MI"	"26091"	"2018"	"2018"	42	98266	42.7411	30.8040	57.7736	6.5951	0.0056%
	"Lenawee County, MI"	"26091"	"2019"	"2019"	31	98451	31.4877	21.3943	44.6943	5.6554	0.0042%
	"Lenawee County, MI"	"26091"	"2020"	"2020"	63	97808	64.4119	49.4960	82.4105	8.1151	0.0085%
	"Lenawee County, MI"	"26091"	"2021 "	"2021"	44	98956	44.4642	32.3077	59.6910	6.7032	0.0059%
	"Livingston County, MI"	"26093"	"2018"	"2018"	63	191224	32.9457	25.3164	42.1517	4.1508	0.0085%
	"Livingston County, MI"	"26093"	"2019"	"2019"	72	191995	37.5010	29.3423	47.2261	4.4195	0.0097%
	"Livingston County, MI"	"26093"	"2020"	"2020"	112	192335	58.2317	47.4471	69.0164	5.5024	0.0151%
	"Livingston County, MI"	"26093"	"2021 "	"2021"	93	195014	47.6889	38.4911	58.4222	4.9451	0.0125%
	"Mackinac County, MI"	"26097"	"2018"	"2018"	11	10787	Unreliable	50.9057	182.4611	30.7465	0.0015%
	"Mackinac County, MI"	"26097"	"2019"	"2019"	17	10799	Unreliable	91.7046	252.0483	38.1804	0.0023%
	"Mackinac County, MI"	"26097"	"2020"	"2020"	16	10839	Unreliable	84.3753	239.7181	36.9038	0.0022%
	"Mackinac County, MI"	"26097"	"2021 "	"2021"	13	10906	Unreliable	63.4695	203.8363	33.0603	0.0017%
	"Macomb County, MI"	"26099"	"2018"	"2018"	514	874759	58.7590	53.6792	63.8389	2.5918	0.0691%
	"Macomb County, MI"	"26099"	"2019"	"2019"	526	873972	60.1850	55.0416	65.3284	2.6242	0.0707%
	"Macomb County, MI"	"26099"	"2020"	"2020"	593	870791	68.0990	62.6179	73.5801	2.7965	0.0797%
	"Macomb County, MI"	"26099"	"2021 "	"2021"	473	876792	53.9467	49.0849	58.8084	2.4805	0.0636%
	"Manistee County, MI"	"26101"	"2018"	"2018"	13	24528	Unreliable	28.2207	90.6327	14.6997	0.0017%
	"Manistee County, MI"	"26101"	"2020"	"2020"	15	24738	Unreliable	33.9371	100.0091	15.6560	0.0020%
	"Manistee County, MI"	"26101"	"2021 "	"2021"	16	25350	Unreliable	36.0767	102.4972	15.7791	0.0022%
	"Marquette County, MI"	"26103"	"2018"	"2018"	74	66516	111.2514	87.3568	139.6662	12.9327	0.0099%
	"Marquette County, MI"	"26103"	"2019"	"2019"	82	66699	122.9404	97.7782	152.6010	13.5765	0.0110%
	"Marquette County, MI"	"26103"	"2020"	"2020"	67	65834	101.7711	78.8716	129.2453	12.4333	0.0090%
	"Marquette County, MI"	"26103"	"2021 "	"2021"	65	66103	98.3314	75.8902	125.3312	12.1965	0.0087%
	"Mason County, MI"	"26105"	"2018"	"2018"	29	29100	99.6564	66.7419	143.1235	18.5057	0.0039%
	"Mason County, MI"	"26105"	"2019"	"2019"	18	29144	Unreliable	36.6040	97.6110	14.5575	0.0024%
	"Mason County, MI"	"26105"	"2020"	"2020"	20	29164	68.5777	41.8893	105.9128	15.3344	0.0027%
	"Mason County, MI"	"26105"	"2021 "	"2021"	18	29383	Unreliable	36.3063	96.8170	14.4391	0.0024%
	"Mecosta County, MI"	"26107"	"2018"	"2018"	32	43545	73.4872	50.2652	103.7419	12.9908	0.0043%
	"Mecosta County, MI"	"26107"	"2019"	"2019"	34	43453	78.2455	54.1873	109.3402	13.4190	0.0046%
	"Mecosta County, MI"	"26107"	"2020"	"2020"	31	43907	70.6038	47.9717	100.2164	12.6808	0.0042%
	"Mecosta County, MI"	"26107"	"2021 "	"2021"	38	40031	94.9264	67.1756	130.2941	15.3991	0.0051%
	"Menominee County, MI"	"26109"	"2018"	"2018"	16	22983	Unreliable	39.7922	113.0533	17.4042	0.0022%
	"Menominee County, MI"	"26109"	"2019"	"2019"	16	22780	Unreliable	40.1468	114.0608	17.5593	0.0022%
	"Menominee County, MI"	"26109"	"2020"	"2020"	20	22608	88.4643	54.0366	136.6260	19.7812	0.0027%
	"Menominee County, MI"	"26109"	"2021 "	"2021"	17	23299	Unreliable	42.5047	116.8235	17.6965	0.0023%
	"Midland County, MI"	"26111"	"2018"	"2018"	54	83209	64.8968	48.7524	84.6761	8.8313	0.0073%
	"Midland County, MI"	"26111"	"2019"	"2019"	50	83156	60.1280	44.6282	79.2715	8.5034	0.0067%
	"Midland County, MI"	"26111"	"2020"	"2020"	51	83441	61.1210	45.5089	80.3632	8.5587	0.0069%
	"Midland County, MI"	"26111"	"2021 "	"2021"	60	83457	71.8933	54.8625	92.5411	9.2814	0.0081%
	"Missaukee County, MI"	"26113"	"2018"	"2018"	18	15113	Unreliable	70.5874	188.2336	28.0728	0.0024%
	"Missaukee County, MI"	"26113"	"2021 "	"2021"	15	15130	Unreliable	55.4881	163.5178	25.5980	0.0020%
	"Monroe County, MI"	"26115"	"2018"	"2018"	73	150439	48.5247	38.0356	61.0125	5.6794	0.0098%
	"Monroe County, MI"	"26115"	"2019"	"2019"	59	150500	39.2027	29.8430	50.5687	5.1038	0.0079%
	"Monroe County, MI"	"26115"	"2020"	"2020"	68	150568	45.1623	35.0703	57.2541	5.4767	0.0091%
	"Monroe County, MI"	"26115"	"2021 "	"2021"	56	155274	36.0653	27.2434	46.8336	4.8194	0.0075%
	"Montcalm County, MI"	"26117"	"2018"	"2018"	50	63968	78.1641	58.0149	103.0500	11.0541	0.0067%
	"Montcalm County, MI"	"26117"	"2019"	"2019"	58	63888	90.7839	68.9358	117.3590	11.9205	0.0078%
	"Montcalm County, MI"	"26117"	"2020"	"2020"	57	63476	89.7977	68.0119	116.3437	11.8940	0.0077%
	"Montcalm County, MI"	"26117"	"2021 "	"2021"	47	67220	69.9197	51.3742	92.9785	10.1988	0.0063%
	"Montmorency County, MI"	"26119"	"2020"	"2020"	14	9337	Unreliable	81.9743	251.5757	40.0734	0.0019%
	"Montmorency County, MI"	"26119"	"2021 "	"2021"	11	9297	Unreliable	59.0642	211.7036	35.6741	0.0015%
	"Muskegon County, MI"	"26121"	"2018"	"2018"	113	173588	65.0967	53.0941	77.0993	6.1238	0.0152%
	"Muskegon County, MI"	"26121"	"2019"	"2019"	108	173566	62.2242	50.4886	73.9597	5.9875	0.0145%
	"Muskegon County, MI"	"26121"	"2020"	"2020"	135	173883	77.6384	64.5416	90.7352	6.6821	0.0181%
	"Muskegon County, MI"	"26121"	"2021 "	"2021"	109	176511	61.7525	50.1595	73.3456	5.9148	0.0146%
	"Newaygo County, MI"	"26123"	"2018"	"2018"	35	48892	71.5864	49.8628	99.5594	12.1003	0.0047%
	"Newaygo County, MI"	"26123"	"2019"	"2019"	38	48980	77.5827	54.9022	106.4884	12.5856	0.0051%
	"Newaygo County, MI"	"26123"	"2020"	"2020"	44	49348	89.1627	64.7856	119.6964	13.4418	0.0059%
	"Newaygo County, MI"	"26123"	"2021 "	"2021"	32	50296	63.6233	43.5184	89.8171	11.2471	0.0043%
	"Oakland County, MI"	"26125"	"2018"	"2018"	669	1259201	53.1289	49.1029	57.1549	2.0541	0.0899%
	"Oakland County, MI"	"26125"	"2019"	"2019"	645	1257584	51.2888	47.3306	55.2470	2.0195	0.0867%
	"Oakland County, MI"	"26125"	"2020"	"2020"	767	1253459	61.1907	56.8601	65.5212	2.2095	0.1031%
	"Oakland County, MI"	"26125"	"2021 "	"2021"	635	1270017	49.9993	46.1104	53.8883	1.9842	0.0853%
	"Oceana County, MI"	"26127"	"2019"	"2019"	12	26467	Unreliable	23.4274	79.1990	13.0884	0.0016%
	"Oceana County, MI"	"26127"	"2020"	"2020"	16	26819	Unreliable	34.1006	96.8830	14.9148	0.0022%
	"Oceana County, MI"	"26127"	"2021 "	"2021"	15	26815	Unreliable	31.3084	92.2627	14.4433	0.0020%
	"Ogemaw County, MI"	"26129"	"2018"	"2018"	21	20952	100.2291	62.0438	153.2112	21.8718	0.0028%
	"Ogemaw County, MI"	"26129"	"2019"	"2019"	19	20997	Unreliable	54.4808	141.3096	20.7596	0.0026%
	"Ogemaw County, MI"	"26129"	"2020"	"2020"	10	20923	Unreliable	22.9193	87.8956	15.1139	0.0013%
	"Ogemaw County, MI"	"26129"	"2021 "	"2021"	16	20726	Unreliable	44.1254	125.3645	19.2994	0.0022%
	"Osceola County, MI"	"26133"	"2018"	"2018"	18	23341	Unreliable	45.7045	121.8788	18.1768	0.0024%
	"Osceola County, MI"	"26133"	"2019"	"2019"	15	23460	Unreliable	35.7858	105.4572	16.5089	0.0020%
	"Osceola County, MI"	"26133"	"2020"	"2020"	15	23466	Unreliable	35.7767	105.4302	16.5047	0.0020%
	"Osceola County, MI"	"26133"	"2021 "	"2021"	13	23105	Unreliable	29.9588	96.2146	15.6051	0.0017%
	"Oscoda County, MI"	"26135"	"2018"	"2018"	11	8276	Unreliable	66.3509	237.8212	40.0752	0.0015%
	"Otsego County, MI"	"26137"	"2018"	"2018"	17	24665	Unreliable	40.1507	110.3535	16.7164	0.0023%
	"Otsego County, MI"	"26137"	"2019"	"2019"	20	24668	81.0767	49.5241	125.2165	18.1293	0.0027%
	"Otsego County, MI"	"26137"	"2020"	"2020"	21	24765	84.7971	52.4911	129.6217	18.5042	0.0028%
	"Otsego County, MI"	"26137"	"2021 "	"2021"	28	25289	110.7201	73.5724	160.0215	20.9241	0.0038%
	"Ottawa County, MI"	"26139"	"2018"	"2018"	143	290494	49.2265	41.1581	57.2949	4.1165	0.0192%
	"Ottawa County, MI"	"26139"	"2019"	"2019"	131	291830	44.8891	37.2021	52.5762	3.9220	0.0176%
	"Ottawa County, MI"	"26139"	"2020"	"2020"	159	294635	53.9651	45.5768	62.3533	4.2797	0.0214%
	"Ottawa County, MI"	"26139"	"2021 "	"2021"	123	299157	41.1155	33.8493	48.3818	3.7073	0.0165%
	"Presque Isle County, MI"	"26141"	"2018"	"2018"	11	12738	Unreliable	43.1088	154.5147	26.0372	0.0015%
	"Presque Isle County, MI"	"26141"	"2019"	"2019"	18	12592	Unreliable	84.7195	225.9192	33.6931	0.0024%
	"Presque Isle County, MI"	"26141"	"2020"	"2020"	16	12665	Unreliable	72.2103	205.1563	31.5831	0.0022%
	"Roscommon County, MI"	"26143"	"2018"	"2018"	29	23884	121.4202	81.3175	174.3800	22.5472	0.0039%
	"Roscommon County, MI"	"26143"	"2019"	"2019"	24	24019	99.9209	64.0213	148.6743	20.3963	0.0032%
	"Roscommon County, MI"	"26143"	"2020"	"2020"	25	23986	104.2275	67.4508	153.8606	20.8455	0.0034%
	"Roscommon County, MI"	"26143"	"2021 "	"2021"	23	23633	97.3215	61.6931	146.0300	20.2929	0.0031%
	"Saginaw County, MI"	"26145"	"2018"	"2018"	131	190800	68.6583	56.9008	80.4157	5.9987	0.0176%
	"Saginaw County, MI"	"26145"	"2019"	"2019"	138	190539	72.4261	60.3421	84.5101	6.1653	0.0185%
	"Saginaw County, MI"	"26145"	"2020"	"2020"	128	189868	67.4153	55.7362	79.0944	5.9587	0.0172%
	"Saginaw County, MI"	"26145"	"2021 "	"2021"	115	189591	60.6569	49.5706	71.7432	5.6563	0.0155%
	"St. Clair County, MI"	"26147"	"2018"	"2018"	80	159337	50.2080	39.8120	62.4884	5.6134	0.0108%
	"St. Clair County, MI"	"26147"	"2019"	"2019"	92	159128	57.8151	46.6071	70.9050	6.0276	0.0124%
	"St. Clair County, MI"	"26147"	"2020"	"2020"	100	159293	62.7774	50.4730	75.0818	6.2777	0.0134%
	"St. Clair County, MI"	"26147"	"2021 "	"2021"	90	160053	56.2314	45.2168	69.1179	5.9273	0.0121%
	"St. Joseph County, MI"	"26149"	"2018"	"2018"	48	61043	78.6331	57.9778	104.2557	11.3497	0.0065%
	"St. Joseph County, MI"	"26149"	"2019"	"2019"	31	60964	50.8497	34.5498	72.1771	9.1329	0.0042%
	"St. Joseph County, MI"	"26149"	"2020"	"2020"	39	60848	64.0941	45.5773	87.6186	10.2633	0.0052%
	"St. Joseph County, MI"	"26149"	"2021 "	"2021"	45	60758	74.0643	54.0233	99.1040	11.0409	0.0060%
	"Sanilac County, MI"	"26151"	"2018"	"2018"	26	41182	63.1344	41.2413	92.5064	12.3817	0.0035%
	"Sanilac County, MI"	"26151"	"2019"	"2019"	28	41170	68.0107	45.1924	98.2945	12.8528	0.0038%
	"Sanilac County, MI"	"26151"	"2020"	"2020"	19	40747	Unreliable	28.0740	72.8171	10.6975	0.0026%
	"Sanilac County, MI"	"26151"	"2021 "	"2021"	24	40506	59.2505	37.9630	88.1600	12.0945	0.0032%
	"Schoolcraft County, MI"	"26153"	"2018"	"2018"	15	8068	Unreliable	104.0574	306.6466	48.0043	0.0020%
	"Schoolcraft County, MI"	"26153"	"2020"	"2020"	15	8104	Unreliable	103.5951	305.2844	47.7910	0.0020%
	"Shiawassee County, MI"	"26155"	"2018"	"2018"	42	68192	61.5908	44.3891	83.2529	9.5037	0.0056%
	"Shiawassee County, MI"	"26155"	"2019"	"2019"	31	68122	45.5066	30.9195	64.5930	8.1732	0.0042%
	"Shiawassee County, MI"	"26155"	"2020"	"2020"	30	67738	44.2883	29.8813	63.2242	8.0859	0.0040%
	"Shiawassee County, MI"	"26155"	"2021 "	"2021"	50	67877	73.6627	54.6739	97.1154	10.4175	0.0067%
	"Tuscola County, MI"	"26157"	"2018"	"2018"	42	52516	79.9756	57.6392	108.1039	12.3405	0.0056%
	"Tuscola County, MI"	"26157"	"2019"	"2019"	35	52245	66.9921	46.6626	93.1699	11.3237	0.0047%
	"Tuscola County, MI"	"26157"	"2020"	"2020"	41	52289	78.4104	56.2689	106.3723	12.2456	0.0055%
	"Tuscola County, MI"	"26157"	"2021 "	"2021"	37	52917	69.9208	49.2305	96.3768	11.4949	0.0050%
	"Van Buren County, MI"	"26159"	"2018"	"2018"	56	75448	74.2233	56.0675	96.3849	9.9185	0.0075%
	"Van Buren County, MI"	"26159"	"2019"	"2019"	36	75677	47.5706	33.3180	65.8577	7.9284	0.0048%
	"Van Buren County, MI"	"26159"	"2020"	"2020"	42	75474	55.6483	40.1063	75.2204	8.5867	0.0056%
	"Van Buren County, MI"	"26159"	"2021 "	"2021"	36	75658	47.5825	33.3263	65.8742	7.9304	0.0048%
	"Washtenaw County, MI"	"26161"	"2018"	"2018"	121	370963	32.6178	26.8059	38.4297	2.9653	0.0163%
	"Washtenaw County, MI"	"26161"	"2019"	"2019"	151	367601	41.0771	34.5252	47.6291	3.3428	0.0203%
	"Washtenaw County, MI"	"26161"	"2020"	"2020"	150	366473	40.9307	34.3804	47.4810	3.3420	0.0202%
	"Washtenaw County, MI"	"26161"	"2021 "	"2021"	151	369390	40.8782	34.3580	47.3984	3.3266	0.0203%
	"Wayne County, MI"	"26163"	"2018"	"2018"	822	1753893	46.8672	43.6632	50.0711	1.6347	0.1105%
	"Wayne County, MI"	"26163"	"2019"	"2019"	846	1749343	48.3610	45.1021	51.6199	1.6627	0.1137%
	"Wayne County, MI"	"26163"	"2020"	"2020"	943	1740623	54.1760	50.7181	57.6339	1.7642	0.1267%
	"Wayne County, MI"	"26163"	"2021 "	"2021"	852	1774816	48.0050	44.7815	51.2284	1.6446	0.1145%
	"Wexford County, MI"	"26165"	"2018"	"2018"	22	33466	65.7384	41.1976	99.5285	14.0155	0.0030%
	"Wexford County, MI"	"26165"	"2019"	"2019"	11	33631	Unreliable	16.3278	58.5236	9.8618	0.0015%
	"Wexford County, MI"	"26165"	"2020"	"2020"	25	33743	74.0894	47.9470	109.3708	14.8179	0.0034%
	"Wexford County, MI"	"26165"	"2021 "	"2021"	25	33901	73.7441	47.7235	108.8611	14.7488	0.0034%
	"Aitkin County, MN"	"27001"	"2018"	"2018"	17	15902	Unreliable	62.2763	171.1653	25.9282	0.0023%
	"Aitkin County, MN"	"27001"	"2019"	"2019"	16	15886	Unreliable	57.5692	163.5594	25.1794	0.0022%
	"Aitkin County, MN"	"27001"	"2020"	"2020"	21	15848	132.5088	82.0256	202.5543	28.9158	0.0028%
