GEOID,month,year,Notes,County,Year,Month,Month Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,ID,mean_ch4
32003,07,2020,NA,"Clark County, NV",2020,Jul.,2020/07,139,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1881.4318542480469
32003,07,2021,NA,"Clark County, NV",2021,Jul.,2021/07,116,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1932.3072221544053
32003,07,2021,NA,"Clark County, NV",2021,Jul.,2021/07,34,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1932.3072221544053
32003,07,2021,NA,"Clark County, NV",2021,Jul.,2021/07,69,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1932.3072221544053
32003,08,2018,NA,"Clark County, NV",2018,Aug.,2018/08,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1888.4671818659856
32003,08,2018,NA,"Clark County, NV",2018,Aug.,2018/08,78,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1888.4671818659856
32003,08,2019,NA,"Clark County, NV",2019,Aug.,2019/08,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1892.3234954833983
32003,08,2019,NA,"Clark County, NV",2019,Aug.,2019/08,93,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1892.3234954833983
32003,08,2019,NA,"Clark County, NV",2019,Aug.,2019/08,109,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1892.3234954833983
32003,08,2020,NA,"Clark County, NV",2020,Aug.,2020/08,133,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1888.1551451506439
32003,08,2020,NA,"Clark County, NV",2020,Aug.,2020/08,104,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1888.1551451506439
32003,08,2020,NA,"Clark County, NV",2020,Aug.,2020/08,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1888.1551451506439
32003,08,2021,NA,"Clark County, NV",2021,Aug.,2021/08,110,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1896.5563689587163
32003,08,2021,NA,"Clark County, NV",2021,Aug.,2021/08,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1896.5563689587163
32003,08,2021,NA,"Clark County, NV",2021,Aug.,2021/08,79,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1896.5563689587163
32003,09,2018,NA,"Clark County, NV",2018,Sep.,2018/09,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1866.8914916992187
32003,09,2018,NA,"Clark County, NV",2018,Sep.,2018/09,88,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1866.8914916992187
32003,09,2019,NA,"Clark County, NV",2019,Sep.,2019/09,76,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.4993469238282
32003,09,2019,NA,"Clark County, NV",2019,Sep.,2019/09,110,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1874.4993469238282
32003,09,2019,NA,"Clark County, NV",2019,Sep.,2019/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1874.4993469238282
32003,09,2020,NA,"Clark County, NV",2020,Sep.,2020/09,70,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1893.2220686370251
32003,09,2020,NA,"Clark County, NV",2020,Sep.,2020/09,111,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1893.2220686370251
32003,09,2020,NA,"Clark County, NV",2020,Sep.,2020/09,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1893.2220686370251
32003,09,2021,NA,"Clark County, NV",2021,Sep.,2021/09,116,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1905.4042607060185
32003,09,2021,NA,"Clark County, NV",2021,Sep.,2021/09,65,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1905.4042607060185
32003,09,2021,NA,"Clark County, NV",2021,Sep.,2021/09,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1905.4042607060185
32003,10,2018,NA,"Clark County, NV",2018,Oct.,2018/10,93,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.452092488607
32003,10,2018,NA,"Clark County, NV",2018,Oct.,2018/10,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1874.452092488607
32003,10,2019,NA,"Clark County, NV",2019,Oct.,2019/10,99,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1869.1609995524088
32003,10,2019,NA,"Clark County, NV",2019,Oct.,2019/10,84,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1869.1609995524088
32003,10,2020,NA,"Clark County, NV",2020,Oct.,2020/10,120,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1899.2861318877249
32003,10,2020,NA,"Clark County, NV",2020,Oct.,2020/10,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1899.2861318877249
32003,10,2020,NA,"Clark County, NV",2020,Oct.,2020/10,66,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1899.2861318877249
32003,10,2021,NA,"Clark County, NV",2021,Oct.,2021/10,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1893.8665408179875
32003,10,2021,NA,"Clark County, NV",2021,Oct.,2021/10,68,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1893.8665408179875
32003,10,2021,NA,"Clark County, NV",2021,Oct.,2021/10,136,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1893.8665408179875
32003,11,2018,NA,"Clark County, NV",2018,Nov.,2018/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1856.6207026163738
32003,11,2018,NA,"Clark County, NV",2018,Nov.,2018/11,73,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1856.6207026163738
32003,11,2019,NA,"Clark County, NV",2019,Nov.,2019/11,146,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1870.174035803064
32003,11,2019,NA,"Clark County, NV",2019,Nov.,2019/11,69,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1870.174035803064
32003,11,2019,NA,"Clark County, NV",2019,Nov.,2019/11,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1870.174035803064
32003,11,2020,NA,"Clark County, NV",2020,Nov.,2020/11,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1897.473262532552
32003,11,2020,NA,"Clark County, NV",2020,Nov.,2020/11,76,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1897.473262532552
32003,11,2020,NA,"Clark County, NV",2020,Nov.,2020/11,117,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1897.473262532552
32003,11,2021,NA,"Clark County, NV",2021,Nov.,2021/11,125,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1924.2703243001301
32003,11,2021,NA,"Clark County, NV",2021,Nov.,2021/11,82,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1924.2703243001301
32003,11,2021,NA,"Clark County, NV",2021,Nov.,2021/11,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1924.2703243001301
32003,12,2018,NA,"Clark County, NV",2018,Dec.,2018/12,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1858.1483444940477
32003,12,2018,NA,"Clark County, NV",2018,Dec.,2018/12,87,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1858.1483444940477
32003,12,2019,NA,"Clark County, NV",2019,Dec.,2019/12,80,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1848.839501953125
32003,12,2019,NA,"Clark County, NV",2019,Dec.,2019/12,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1848.839501953125
32003,12,2019,NA,"Clark County, NV",2019,Dec.,2019/12,142,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1848.839501953125
32003,12,2020,NA,"Clark County, NV",2020,Dec.,2020/12,81,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1886.6147664388022
32003,12,2020,NA,"Clark County, NV",2020,Dec.,2020/12,147,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1886.6147664388022
32003,12,2020,NA,"Clark County, NV",2020,Dec.,2020/12,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1886.6147664388022
32003,12,2021,NA,"Clark County, NV",2021,Dec.,2021/12,154,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1907.0784891764322
32003,12,2021,NA,"Clark County, NV",2021,Dec.,2021/12,83,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1907.0784891764322
32003,12,2021,NA,"Clark County, NV",2021,Dec.,2021/12,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1907.0784891764322
32023,02,2020,NA,"Nye County, NV",2020,Feb.,2020/02,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1852.564013671875
32023,02,2021,NA,"Nye County, NV",2021,Feb.,2021/02,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1860.89501953125
32023,03,2019,NA,"Nye County, NV",2019,Mar.,2019/03,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1904.7099609375
32023,03,2020,NA,"Nye County, NV",2020,Mar.,2020/03,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1850.5966796875
32023,05,2021,NA,"Nye County, NV",2021,May,2021/05,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1884.8600056966145
32023,06,2021,NA,"Nye County, NV",2021,Jun.,2021/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1909.655029296875
32023,09,2020,NA,"Nye County, NV",2020,Sep.,2020/09,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1886.9816487630208
32023,11,2021,NA,"Nye County, NV",2021,Nov.,2021/11,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1912.9042794363838
32023,12,2020,NA,"Nye County, NV",2020,Dec.,2020/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1890.4225158691406
32023,12,2021,NA,"Nye County, NV",2021,Dec.,2021/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1912.760009765625
32031,01,2018,NA,"Washoe County, NV",2018,Jan.,2018/01,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1839.510009765625
32031,03,2019,NA,"Washoe County, NV",2019,Mar.,2019/03,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1907.06005859375
32031,03,2019,NA,"Washoe County, NV",2019,Mar.,2019/03,35,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1907.06005859375
32031,03,2020,NA,"Washoe County, NV",2020,Mar.,2020/03,42,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1853.5699462890625
32031,03,2020,NA,"Washoe County, NV",2020,Mar.,2020/03,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1853.5699462890625
32031,04,2018,NA,"Washoe County, NV",2018,Apr.,2018/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1855.0899658203125
32031,04,2021,NA,"Washoe County, NV",2021,Apr.,2021/04,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1899.5
32031,04,2021,NA,"Washoe County, NV",2021,Apr.,2021/04,28,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1899.5
32031,08,2021,NA,"Washoe County, NV",2021,Aug.,2021/08,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1866.97998046875
32031,08,2021,NA,"Washoe County, NV",2021,Aug.,2021/08,30,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1866.97998046875
32031,10,2018,NA,"Washoe County, NV",2018,Oct.,2018/10,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1836.43994140625
32031,12,2018,NA,"Washoe County, NV",2018,Dec.,2018/12,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.3999633789062
32031,12,2019,NA,"Washoe County, NV",2019,Dec.,2019/12,46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.6700439453125
32031,12,2019,NA,"Washoe County, NV",2019,Dec.,2019/12,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.6700439453125
33001,01,2020,NA,"Belknap County, NH",2020,Jan.,2020/01,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1797.9100341796875
33001,01,2020,NA,"Belknap County, NH",2020,Jan.,2020/01,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1797.9100341796875
33001,02,2018,NA,"Belknap County, NH",2018,Feb.,2018/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1825.35498046875
33001,02,2020,NA,"Belknap County, NH",2020,Feb.,2020/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1853.5799560546875
33001,03,2018,NA,"Belknap County, NH",2018,Mar.,2018/03,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1903.3499755859375
33001,04,2020,NA,"Belknap County, NH",2020,Apr.,2020/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1860.6099853515625
33001,06,2020,NA,"Belknap County, NH",2020,Jun.,2020/06,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1903.493994140625
33001,08,2018,NA,"Belknap County, NH",2018,Aug.,2018/08,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1884.8300170898438
33001,09,2021,NA,"Belknap County, NH",2021,Sep.,2021/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1902.4599609375
33001,10,2020,NA,"Belknap County, NH",2020,Oct.,2020/10,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1858.2149658203125
33003,10,2019,NA,"Carroll County, NH",2019,Oct.,2019/10,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1869.4566650390625
33003,10,2021,NA,"Carroll County, NH",2021,Oct.,2021/10,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1895.9133707682292
33005,02,2019,NA,"Cheshire County, NH",2019,Feb.,2019/02,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1840.97998046875
33005,06,2019,NA,"Cheshire County, NH",2019,Jun.,2019/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.4000244140625
33005,08,2021,NA,"Cheshire County, NH",2021,Aug.,2021/08,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1933.1860107421876
33005,11,2019,NA,"Cheshire County, NH",2019,Nov.,2019/11,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1860.3599853515625
33005,12,2019,NA,"Cheshire County, NH",2019,Dec.,2019/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1832.280029296875
33009,02,2019,NA,"Grafton County, NH",2019,Feb.,2019/02,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.0966796875
33009,03,2019,NA,"Grafton County, NH",2019,Mar.,2019/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1831.1500244140625
33009,03,2020,NA,"Grafton County, NH",2020,Mar.,2020/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1860.615005493164
33009,04,2021,NA,"Grafton County, NH",2021,Apr.,2021/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1919.433349609375
33009,05,2018,NA,"Grafton County, NH",2018,May,2018/05,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.5574798583984
33009,07,2020,NA,"Grafton County, NH",2020,Jul.,2020/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1892.789990234375
33009,09,2019,NA,"Grafton County, NH",2019,Sep.,2019/09,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1863.1012573242188
33009,11,2021,NA,"Grafton County, NH",2021,Nov.,2021/11,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1916.1700439453125
33009,12,2021,NA,"Grafton County, NH",2021,Dec.,2021/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1881.4300537109375
33011,01,2020,NA,"Hillsborough County, NH",2020,Jan.,2020/01,35,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1858.1199951171875
33011,01,2020,NA,"Hillsborough County, NH",2020,Jan.,2020/01,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1858.1199951171875
33011,01,2021,NA,"Hillsborough County, NH",2021,Jan.,2021/01,36,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1877.3299560546875
33011,01,2021,NA,"Hillsborough County, NH",2021,Jan.,2021/01,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1877.3299560546875
33011,02,2018,NA,"Hillsborough County, NH",2018,Feb.,2018/02,41,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1839
33011,02,2019,NA,"Hillsborough County, NH",2019,Feb.,2019/02,34,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1849.72998046875
33011,02,2019,NA,"Hillsborough County, NH",2019,Feb.,2019/02,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1849.72998046875
33011,02,2020,NA,"Hillsborough County, NH",2020,Feb.,2020/02,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1798.3800048828125
33011,02,2020,NA,"Hillsborough County, NH",2020,Feb.,2020/02,26,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1798.3800048828125
33011,02,2021,NA,"Hillsborough County, NH",2021,Feb.,2021/02,28,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1869.510009765625
33011,02,2021,NA,"Hillsborough County, NH",2021,Feb.,2021/02,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1869.510009765625
33011,03,2018,NA,"Hillsborough County, NH",2018,Mar.,2018/03,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1888.219970703125
33011,03,2020,NA,"Hillsborough County, NH",2020,Mar.,2020/03,39,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1870.8899536132812
33011,03,2020,NA,"Hillsborough County, NH",2020,Mar.,2020/03,37,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1870.8899536132812
33011,03,2021,NA,"Hillsborough County, NH",2021,Mar.,2021/03,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1901.1066487630208
33011,03,2021,NA,"Hillsborough County, NH",2021,Mar.,2021/03,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1901.1066487630208
33011,04,2018,NA,"Hillsborough County, NH",2018,Apr.,2018/04,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1833.8599853515625
33011,04,2019,NA,"Hillsborough County, NH",2019,Apr.,2019/04,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1852.030029296875
33011,04,2019,NA,"Hillsborough County, NH",2019,Apr.,2019/04,38,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1852.030029296875
33011,04,2020,NA,"Hillsborough County, NH",2020,Apr.,2020/04,40,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1877.5899658203125
33011,04,2020,NA,"Hillsborough County, NH",2020,Apr.,2020/04,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1877.5899658203125
33011,04,2021,NA,"Hillsborough County, NH",2021,Apr.,2021/04,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1939.3199462890625
